DateTime_utc,NeutronCount_Epithermal_Cum1h_corrected,NeutronCount_Epithermal_Cum1h_corrected_std,NeutronCount_Epithermal_MovAvg24h_corrected,NeutronCount_Epithermal_MovAvg24h_corrected_std,Flag_Extreme_Counts,Flag_AirPressure_ERA5,AirHumidity_gapfilled,Flag_AirHumidity_ERA5,Flag_Porosity_Excess,Flag_Snow_ERA5,SoilMoisture_volumetric_MovAvg24h,SoilMoisture_volumetric_MovAvg24h_std,SoilMoisture_volumetric_MovAvg24h_lower,SoilMoisture_volumetric_MovAvg24h_upper,Footprint_Radius_m,Footprint_Depth_m,Biomass,air_pressure,year
2015-12-14 07:00:00+00:00,1381.4019153388,33.7631009282343,1339.15888248394,6.83167357452983,0,0,7.59793304892118,0,0,0,0.53215108051166,0.0156221012448878,-0.0157062988086927,0.0150694842685116,116.986639769676,0.155758715717611,,993,2015
2015-12-14 08:00:00+00:00,1360.36589950029,33.5000464371865,1337.50415170012,6.82235096509312,0,0,7.5485663859497,0,0,0,0.535946656879943,0.0157608775004266,-0.015866091647038,0.0152196869554413,116.986639769676,0.155309762052447,,993,2015
2015-12-14 09:00:00+00:00,1298.45244359817,32.8118085724007,1338.34436220918,6.82139119970182,0,0,7.5485663859497,0,0,0,0.534014573471838,0.01567656675713,-0.0158773265537149,0.015228415106381,116.959721676716,0.155537644177619,,993,2015
2015-12-14 10:00:00+00:00,1385.90738349941,33.8934729609255,1339.03397237799,6.81877434246086,0,0,7.84902074061163,0,0,0,0.532436249724418,0.0156038013486899,-0.0158186113264073,0.0151730815262217,116.968692112425,0.155724803419549,,993,2015
2015-12-14 11:00:00+00:00,1344.34435373471,33.3593450158749,1341.59675988444,6.82315685993507,0,0,8.00312617144848,0,0,0,0.526628882387927,0.0153697438093608,-0.0155688982170561,0.0149384596346483,117.004596480117,0.156421313761885,,993,2015
2015-12-14 12:00:00+00:00,1325.07800410638,33.1684365936844,1341.30247750522,6.82011278981503,0,0,8.30603546139479,0,0,0,0.527291122758906,0.0153904372422205,-0.0156478285834448,0.0150116599491931,117.04053708658,0.156341256103126,,993,2015
2015-12-14 13:00:00+00:00,1337.85434979213,33.2803708281843,1344.39871401168,6.82706598166123,0,0,8.27768454213349,0,0,0,0.520382473874903,0.0151180899727694,-0.0153286401805987,0.0147121158070261,117.06751635445,0.157184584396066,,993,2015
2015-12-14 14:00:00+00:00,1281.58335889581,32.5207933462633,1345.46115320527,6.83005849759608,0,0,8.15063168484527,0,0,0,0.518041540043324,0.0150278150314463,-0.0151853184232684,0.0145781761247497,117.112527224268,0.157474481820451,,993,2015
2015-12-14 15:00:00+00:00,1332.15306990903,33.1693488734992,1346.72166839191,6.83478733662204,0,0,7.99917567226854,0,0,0,0.515283531642928,0.0149243935263307,-0.0150854557128585,0.0144839304077878,117.094516057938,0.157818770852683,,993,2015
2015-12-14 16:00:00+00:00,1437.88241452822,34.4805020951309,1347.89328133412,6.839193234939,0,0,7.83219473807962,0,0,0,0.512738682684995,0.0148293049549802,-0.0149999681199635,0.0144030987131426,117.06751635445,0.158139113495087,,993,2015
2015-12-14 17:00:00+00:00,1367.01482590126,33.5217822062211,1344.65690064395,6.83353100031782,0,0,7.85604913829713,0,0,0,0.519812214999365,0.0151085417284718,-0.0151822625581625,0.0145767711542274,117.049527906605,0.157255008853715,,993,2015
2015-12-14 18:00:00+00:00,1282.49780352269,32.5126099329673,1346.90406774718,6.84224137502832,0,0,7.95146673916713,0,0,0,0.514886168534345,0.0149242275556373,-0.01502347024379,0.0144264667253833,117.013578232315,0.157868621244368,,993,2015
2015-12-14 19:00:00+00:00,1338.54609336695,33.3388651288828,1348.47920558116,6.85083649738582,0,0,8.10732486917428,0,0,0,0.511472678451469,0.0148028965335182,-0.0149931936605829,0.0143958494637004,116.959721676716,0.15829943853084,,993,2015
2015-12-14 20:00:00+00:00,1324.25343229285,33.3363162759674,1343.92487475494,6.84368565590394,0,0,8.26584355887276,0,0,0,0.521431364546359,0.0151990337635371,-0.0155439266586361,0.0149111909637994,116.959721676716,0.157055378050166,,993,2015
2015-12-14 21:00:00+00:00,1347.52714015965,33.520990481904,1342.01404904801,6.84374987909367,0,0,8.26584355887276,0,0,0,0.52569186645824,0.0153769525739375,-0.0156023702974114,0.0149685007808733,116.968692112425,0.156534869401652,,993,2015
2015-12-14 22:00:00+00:00,1352.82453590287,33.7573775428184,1341.4301078813,6.84683976126931,0,0,8.26584355887276,0,0,0,0.527003762935551,0.0154395969311974,-0.0158073366751877,0.0151581589048435,116.914903394888,0.156375974649579,,993,2015
2015-12-14 23:00:00+00:00,1347.42067432766,33.6855168581915,1342.53625044744,6.85404528013311,0,0,8.42706100399302,0,0,0,0.524522619249895,0.0153515099411165,-0.015691996438464,0.015049996135837,116.914903394888,0.156677031960222,,993,2015
2015-12-15 00:00:00+00:00,1364.86533344875,33.9522941602466,1338.64331177658,6.84677873273225,0,0,8.64628249095041,0,0,0,0.533329540065798,0.0157056657958132,-0.0160912202623889,0.0154244864872314,115.907133294963,0.155618765053965,,993,2015
2015-12-15 01:00:00+00:00,1368.26322949577,34.015777125367,1338.47980648295,6.84898799789923,0,0,8.75774711441542,0,0,0,0.533704051113967,0.0157266732782095,-0.0161208341603805,0.0154520175359038,115.898252061019,0.155574394811893,,993,2015
2015-12-15 02:00:00+00:00,1366.42636468596,34.1180381908615,1338.14230433571,6.85109372864657,0,0,8.87046326531953,0,0,0,0.534478297047704,0.0157642787735991,-0.0162670854319809,0.0155870120096592,115.845011610224,0.155482826960014,,993,2015
2015-12-15 03:00:00+00:00,1393.89235105022,34.3882799175615,1339.11033264965,6.85628937926058,0,0,8.92729435232144,0,0,0,0.532261893577944,0.0156827040696819,-0.0161010907059869,0.0154326368657411,115.853879433069,0.155745534314254,,993,2015
2015-12-15 04:00:00+00:00,1324.33569340576,33.5194306125521,1337.45768995202,6.8547578917546,0,0,8.92729435232144,0,0,0,0.536053789100549,0.0158399122454538,-0.0162506800279749,0.015573320396695,115.880496303891,0.155297165483499,,993,2015
2015-12-15 05:00:00+00:00,1368.73188131897,34.1224621868402,1333.89366558933,6.8480602575907,0,0,8.81394801255776,0,0,0,0.544364360482147,0.0161777637858401,-0.0166352248428656,0.0159335987772978,115.862749489095,0.154332394123965,,993,2015
2015-12-15 06:00:00+00:00,1331.87838216558,33.7536127601321,1332.76725896689,6.84912573261718,0,0,8.92729435232144,0,0,0,0.547029488209225,0.0162944168235136,-0.0168320477336842,0.0161164952417825,115.853879433069,0.154028092079057,,993,2015
2015-12-15 07:00:00+00:00,1272.09797550937,32.9223371108526,1333.94804994467,6.85596541725016,0,0,8.87046326531953,0,0,0,0.544236158748488,0.0161909426734293,-0.0166377899699465,0.0159358379908739,115.827282660875,0.154347093656898,,993,2015
